SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H]C1([H])[C@]([H])(CCO[Si](C(C)C)(C(C)C)C(C)C)[C@]1(CCCC)N(CC)CC	UALIB-2527	133c (non-polar isomer)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	NPDNAKCNUHEMAW-FCHUYYIVSA-N
[H]C1([H])[C@@]([H])(CCO[Si](C(C)C)(C(C)C)C(C)C)[C@]1(CCCC)N(CC)CC	UALIB-2528	133c (polar isomer)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	NPDNAKCNUHEMAW-FGZHOGPDSA-N
CCN(CC)[C@@]1(CCCCCCCBr)CC1CCO[Si](C(C)C)(C(C)C)C(C)C	UALIB-2529	133d (non-specific)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	UXMPNDWIBJELNW-BBMPLOMVSA-N
CCC[C@@]1(CC1CCO[Si](C(C)C)(C(C)C)C(C)C)N1CCCCC1	UALIB-2530	133f (polar/ non-polar, but not specific, draw as non-specified bond)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	BLEGSJQYNKMPLF-KEKNWZKVSA-N
CCC[C@@]1(CC1CCO[Si](C(C)C)(C(C)C)C(C)C)N1CCOCC1	UALIB-2531	133g non-polar, not specific	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	XNGOYHPOYYKGRB-LBAQZLPGSA-N
CC(C)[Si](OCC[C@H]1C[C@@]11CCCN1C)(C(C)C)C(C)C	UALIB-2532	133h	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	SDBYZMIKINMYIC-ROUUACIJSA-N
CC(C)[Si](OCCC1C[C@@]11CCCCN1C)(C(C)C)C(C)C	UALIB-2533	133i non-polar, not specific	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	SJCPRLRLHDMJHI-GGYWPGCISA-N
[H][C@]12C[C@@]1(O)CCCCNCC2	UALIB-2534	138	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VHDGXMQSOOXODC-IUCAKERBSA-N
CC(C)[Si](OCCCO)(C(C)C)C(C)C	UALIB-2535	149a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	ALAZQHUMRPXUEN-UHFFFAOYSA-N
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	UALIB-2536	149b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	NOOLISFMXDJSKH-KXUCPTDWSA-N
