SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC[Si](CC)(CC)O[C@H](CC=C)[C@H](CCC=C(C)C)OCOC	UALIB-698	(1-Allyl-2-methoxymethoxy-6-methyl-hept-5-enyloxy)-triethyl-silane	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	JLYXZEFPQLUCEV-RBUKOAKNSA-N
CC[Si](CC)(CC)O[C@H](CC(C)=O)[C@H](CCC=C(C)C)OCOC	UALIB-699	4-Hydroxy-5-methoxymethoxy-9-methyl-dec-8-en-2-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	SOERYZXXGUGVJU-RBUKOAKNSA-N
COCO[C@@H](CCC=C(C)C)[C@H](O)CC(C)=O	UALIB-700	4-Hydroxy-5-methoxymethoxy-9-methyl-dec-8-en-2-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	PQCKGPCXDGKJJH-OLZOCXBDSA-N
COCO[C@@H](CCC=C(C)C)[C@H](O)C[C@H](C)O	UALIB-701	5-Methoxymethoxy-9-methyl-dec-8-ene-2,4-diol	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	KNBZDYHZBKUFFG-XQQFMLRXSA-N
CC(C)=CCCC1OC(C)(C)OC1CC=C	UALIB-702	4-Allyl-2,2-dimethyl-5-(4-methyl-pent-3-enyl)-[1,3]dioxolane	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	VUIUNAIJIVKGMA-UHFFFAOYSA-N
COCO[C@H]1CCC(OC(C)=O)O[C@@H]1C[C@H](C)OC(C)=O	UALIB-703	Acetic acid 6-(2-acetoxy-propyl)-5-methoxymethoxy-tetrahydro-pyran-2-yl ester	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	QGTWFDCRRGSXDT-PRDYLTDRSA-N
COCO[C@H]1CC[C@@H](CC=C)O[C@@H]1C[C@H](C)OC(C)=O	UALIB-704	Acetic acid 2-(6-allyl-3-methoxymethoxy-tetrahydro-pyran-2-yl)-1-methyl-ethyl ester	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	CJCOVAAPANJGCA-PMOUVXMZSA-N
COCO[C@H]1CC[C@@H](CC=C)O[C@@H]1C[C@H](C)O	UALIB-705	1-(6-Allyl-3-methoxymethoxy-tetrahydro-pyran-2-yl)-propan-2-ol	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	QVGZVZFITFRIFS-QNWHQSFQSA-N
COCOC1=CC2=C(C(=O)OC(C)(C)O2)C(O)=C1	UALIB-706	5-Hydroxy-7-methoxymethoxy-2,2-dimethyl-benzo[1,3]dioxin-4-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	QVLBPRCKNWUKJL-UHFFFAOYSA-N
COCOC1=CC2=C(C(=O)OC(C)(C)O2)C(OS(=O)(=O)C(F)(F)F)=C1	UALIB-707	Trifluoro-methanesulfonic acid 7-methoxymethoxy-2,2-dimethyl-4-oxo-4H benzo[1,3]dioxin-5-yl ester	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	CLAHPJFUWNHSKT-UHFFFAOYSA-N
