SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
O[C@H]1C[C@H](OC1=O)C1=CC=CS1	UALIB-1239	(3S,5S)-3-hydroxy-5-(thiophen-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	BFCQMZUPUBVTCE-WDSKDSINSA-N
C=CC[C@@H]1C[C@H](N=[N+]=[N-])C(=O)O1	UALIB-1240	(3S,5R)-5-Allyl-3-azidohydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	FUAFVICWTUXPGX-RITPCOANSA-N
O[C@H]1C[C@@H](CC=C)OC1=O	UALIB-1241	(3S,5R)-5-Allyl-3-hydroxydihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	NXWOOPJGKYWMGJ-RITPCOANSA-N
C=C[C@@H]1C[C@H](N=[N+]=[N-])C(=O)O1	UALIB-1242	(3S,5S)-3-Azido-5-vinyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	HWHOEUWCHALAQN-UHNVWZDZSA-N
O[C@H]1C[C@H](OC1=O)C=C	UALIB-1243	(3S,5S)-3-Hydroxy-5-vinyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	HUUCYSKXDBJPPC-UHNVWZDZSA-N
CCCCCC[C@@H]1C[C@H](N=[N+]=[N-])C(=O)O1	UALIB-1244	(3S,5R)-3-Azido-5-hexyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	RHSQKFIACDPSGS-BDAKNGLRSA-N
CCCCCC[C@@H]1C[C@H](O)C(=O)O1	UALIB-1245	(3S,5R)-3-Hydroxy-5-hexyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	SRVVGJUCYSYXDW-BDAKNGLRSA-N
[N-]=[N+]=N[C@H]1C[C@@H](OC1=O)C1=CC=CC=C1	UALIB-1246	(3S,5R)-3-Azido-5-phenyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	YDVZAHNKKNQBPH-DTWKUNHWSA-N
O[C@H]1C[C@@H](OC1=O)C1=CC=CC=C1	UALIB-1247	(3S,5R)-3-Hydroxy-5-phenyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	TZZZLNZHPDORSR-DTWKUNHWSA-N
[N-]=[N+]=N[C@H]1C[C@@H](OC1=O)C1=CC=CO1	UALIB-1248	(3S,5R)-3-Azido-5-(furan-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	BTUAIPMRNZQADF-CAHLUQPWSA-N
O[C@H]1C[C@@H](OC1=O)C1=CC=CO1	UALIB-1249	(3S,5R)-3-Hydroxy-5-(furan-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	KLWZWHXYRSUZJT-CAHLUQPWSA-N
[N-]=[N+]=N[C@H]1C[C@@H](OC1=O)C1=CC=CS1	UALIB-1250	(3S,5R)-3-Azido-5-(thiophen-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	WQOFNSIFBKJNKE-NTSWFWBYSA-N
O[C@@H]1C[C@H](OC1=O)C1=CC=CS1	UALIB-1251	(3S,5R)-3-Hydroxy-5-(thiophen-2-yl)dihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	BFCQMZUPUBVTCE-RITPCOANSA-N
C=CC[C@H]1C[C@H](N=[N+]=[N-])C(=O)O1	UALIB-1252	(3S,5S)-5-Allyl-3-azidohydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	FUAFVICWTUXPGX-WDSKDSINSA-N
O[C@H]1C[C@H](CC=C)OC1=O	UALIB-1253	(3S,5S)-5-Allyl-3-hydroxydihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	NXWOOPJGKYWMGJ-WDSKDSINSA-N
C=C[C@H]1C[C@H](N=[N+]=[N-])C(=O)O1	UALIB-1254	(3S,5R)-5-Vinyl-3-azidodihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	HWHOEUWCHALAQN-WHFBIAKZSA-N
CCCCCC[C@H]1C[C@H](N=[N+]=[N-])C(=O)O1	UALIB-1255	(3S,5S)-3-Azido-5-hexyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	RHSQKFIACDPSGS-IUCAKERBSA-N
CCCCCC[C@H]1C[C@H](O)C(=O)O1	UALIB-1256	(3S,5S)-3-Hydroxy-5-hexyldihydrofuran-2(3H)-one	Ganta, A. New applications of Arynes and Wynberg lactone in synthesis. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764133	SRVVGJUCYSYXDW-IUCAKERBSA-N
