SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
[H]C(=O)C1=C(OCOC)C=CC=C1O	UALIB-1126	97d	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	GSHNZOVUGRZEON-UHFFFAOYSA-N
[H]C(=O)C1=C(OCC=C)C=CC=C1O	UALIB-1127	97g	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	DAFDPOPCLLGPMD-UHFFFAOYSA-N
[H]C(=O)C1=C(C=C)C=C(OCC2=CC=CC=C2)C=C1O	UALIB-1128	97h	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	IWIVDXJAWKUFEE-UHFFFAOYSA-N
[H]C(=O)C1=C(F)C=CC=C1O	UALIB-1129	97i	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	FZIBGCDUHZBOLA-UHFFFAOYSA-N
[H]C(=O)C1=CC(Br)=CC=C1O	UALIB-1130	97j	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	MKKSTJKBKNCMRV-UHFFFAOYSA-N
[H]C(=O)C1=CC=C(Cl)C=C1O	UALIB-1131	97k	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	QNZWAJZEJAOVPN-UHFFFAOYSA-N
[H]C(=O)C1=CC(I)=CC=C1O	UALIB-1132	97l	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	PDFVIWFKGYODKD-UHFFFAOYSA-N
OCC1=C(O)C=CC=C1O	UALIB-1133	98a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OPOOKGLABHKUCE-UHFFFAOYSA-N
OCC1=C(OS(=O)(=O)C(F)(F)F)C=CC=C1O	UALIB-1134	98b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	STDCFWVCYXWAGQ-UHFFFAOYSA-N
COCOC1=C(CO)C(O)=CC=C1	UALIB-1135	98d	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	RUCOVVLXDAGPBK-UHFFFAOYSA-N
