SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(C)(C)[Si](C)(C)OC[C@]12CC(=O)[C@H](CC=C)[C@](COCOCC3=CC=CC=C3)(O1)C=C2	UALIB-1076	(-)-1R,4R,5S-5-benzyloxymethoxymethyl-1-tert-butyldimethylsiloxymethyl-4-(prop-2-enyl)-8-oxabicyclo[3.2.1]oct-6-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	VRJHUQPRLQOLFP-HRNNMHKYSA-N
CC(C)(C)[Si](C)(C)OC[C@]12C[C@](O[Si](C)(C)C)(C#CC3=CC=CC=C3)[C@@H](CC=C)[C@](COCOCC3=CC=CC=C3)(O1)C=C2	UALIB-1077	(+)-1R,3R,4S,5S-5-benzyloxymethoxymethyl-1-tert-butyldimethylsiloxymethyl-3-phenylethynyl-4-(prop-2-enyl)-3-trimethylsiloxy-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	KDODUHAWRQARNF-JTTJSRJUSA-N
CC(C)(C)[Si](C)(C)OC[C@]12C[C@](O[Si](C)(C)C)(C#CC3=CC=CC=C3)[C@@H](CC=C)[C@](CO)(O1)C=C2	UALIB-1078	(+)-1R,3R,4S,5S-1-tert-butyldimethylsiloxymethyl-5-hydroxymethyl-3-phenylethynyl-4-(prop-2-enyl)-3-trimethylsiloxy-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	CXXYGDKTAPFUNP-MXYFDVTLSA-N
CC(C)(C)[Si](C)(C)OC[C@]12C[C@](O[Si](C)(C)C)(C#CC3=CC=CC=C3)[C@@H](CC=C)[C@@](O1)(\C=C\C(=O)N1[C@@H](COC1=O)C1=CC=CC=C1)C=C2	UALIB-1079	(-)-1R,3R,4S,5S-1-tert-butyldimethylsiloxymethyl-5-[3-oxo-3-(4R-phenyl-1,3-oxazolidin-2-on-3-yl)prop-1E-enyl]-3-phenylethynyl-4-(prop-2-enyl)-3-trimethylsiloxy-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	XVBLUMGKNXYGLC-OFRWEQMWSA-N
C[C@H](CC(=O)N1[C@@H](COC1=O)C1=CC=CC=C1)[C@]12O[C@](CO[Si](C)(C)C(C)(C)C)(C[C@](O[Si](C)(C)C)(C#CC3=CC=CC=C3)[C@H]1CC=C)C=C2	UALIB-1080	(-)-1R,3R,4S,5S-1-tert-butyldimethylsiloxymethyl-5-[1R-methyl-3-oxo-3-(4R-phenyl-1,3-oxazolidin-2-on-3-yl)-propanyl]-3-phenylethynyl-4-(prop-2-enyl)-3-trimethylsiloxy-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	BGJVWABPVGPCDK-DFZZSCJJSA-N
C[C@H](CCO)[C@]12O[C@](CO[Si](C)(C)C(C)(C)C)(C[C@](O[Si](C)(C)C)(C#CC3=CC=CC=C3)[C@H]1CC=C)C=C2	UALIB-1081	(+)-1R,3R,4S,5S-1-tert-butyldimethylsiloxymethyl-5-(3-hydroxy-1R-methyl-propanyl)-3-phenylethynyl-4-(prop-2-enyl)-3-trimethylsiloxy-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	ZMSIEKAMDGKHIB-MUPBTJQCSA-N
C[C@H](C\C=C/I)[C@]12O[C@](CO[Si](C)(C)C(C)(C)C)(C[C@](O[Si](C)(C)C)(C#CC3=CC=CC=C3)[C@H]1CC=C)C=C2	UALIB-1082	(+)-1R,3R,4S,5S-1-tert-butyldimethylsiloxymethyl-5-(4-iodo-1R-methyl-but-3Z-enyl)-3-phenylethynyl-4-(prop-2-enyl)-3-trimethylsiloxy-8-oxabicyclo[3.2.1]oct-6-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	SUOIMTJLIJDLLS-VERVRWBQSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@](O[Si](C)(C)C)(C#CC4=CC=CC=C4)[C@@H](CC=C)[C@@]1(O3)[C@H](C)CC=C2	UALIB-1083	(-)-1R,2R,6S,8S,10R,11S-8-tert-butyldimethylsiloxymethyl-2-methyl-10-phenylethynyl-11-(prop-2-enyl)-10-trimethysiloxy-12-oxatricyclo[6.3.1.0<1,6>]dodec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	NEMAKUOXGFURCI-WKFNTXJCSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@@]1(O3)[C@H](C)CC=C2	UALIB-1084	(-)-1R,2R,6S,8S,10R,12R,14S-8-tert-Butyldimethylsiloxymethyl-2,12-dimethyl-11-(Z-phenylmethenyl)-10-trimethylsiloxy-15-oxatetracyclo[6.6.1.0<1,6>.0<10,14>]pentadec-4-ene	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	GBXSSJDYAJECNQ-QSMKXLHASA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@@]1(O3)[C@H](C)C(=O)C=C2	UALIB-1085	(-)-1R,2S,6S,8S,10R,12R,14S-8-tert-Butyldimethylsiloxymethyl-2,12-dimethyl-11-(Z-phenylmethenyl)-10-trimethylsiloxy-15-oxatetracyclo[6.6.1.0<1,6>.0<10,14>]pentadec-4-en-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	OWWTUIIDXNYRJF-WPZYWXIVSA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@@]1(O3)[C@H](C)C[C@@H]1O[C@H]21	UALIB-1086	(-)-1R,2R,4S,6R,7S,9S,11R,13R,15S-9-tert-Butyldimethylsiloxymethyl-2,13-dimethyl-12-(Z-phenylmethenyl)-11-trimethylsiloxy-5,16-dioxapentachclo[7.6.1.0<1,7>.0<4,6>.0<11,15>]hexadecane	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	DCVJJBWMQVPJCC-WUHPRGBESA-N
[H][C@@]12C[C@@]3(CO[Si](C)(C)C(C)(C)C)C[C@]4(O[Si](C)(C)C)\C(=C/C5=CC=CC=C5)[C@H](C)C[C@@]4([H])[C@@]1(O3)[C@H](C)C(=O)CC2	UALIB-1087	(-)-1R,2S,6R,8S,10R,12R,14S-8-tert-Butyldimethylsiloxymethyl-2,12-dimethyl-11-(Z-phenylmethenyl)-10-trimethylsiloxy-15-oxatetracyclo[6.6.1.0<1,6>.0<10,14>]pentadec-3-one	Lee, K. A formal synthesis of (+)-phorbol. Ph.D. Thesis, The University of Alabama, 2001.	http://library.ua.edu/vwebv/holdingsInfo?bibId=1305068	NISOKYNKVHQIIY-WPZYWXIVSA-N
