SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
COCCOCOC[C@H]1OC(=O)[C@H]([C@@H]1C(SC)(SC)SC)C(C)=C	UALIB-2267	44	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	WUADSYHMKFRDHI-HZSPNIEDSA-N
CSC(SC)(SC)[C@@H]1[C@H]2COC(C)(C)[C@@H]1C(=O)O2	UALIB-2268	45	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	SFLVTNLHZLJSTJ-HLTSFMKQSA-N
CCC(CC)=C1[C@@H]([C@@H](COCOCCOC)OC1=O)C(SC)(SC)SC	UALIB-2269	46	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	KTKAVWVGACROAM-GDBMZVCRSA-N
COCCOCOC[C@H]1OC(=O)[C@@H](C)[C@@H]1C(SC)(SC)SC	UALIB-2270	47	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	JACRIIHORJBIDJ-TUAOUCFPSA-N
[2H][C@@]1(C)[C@@H]([C@@H](COCOCCOC)OC1=O)C(SC)(SC)SC	UALIB-2271	48	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	JACRIIHORJBIDJ-ZQMXUJMZSA-N
COCCOCOC[C@H]1O[C@@]2(O)CSC(SC)(SC)[C@H]1C2C	UALIB-2272	49	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	VLAUENHUWRHMHN-JUIFTKJUSA-N
C[C@@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)OC(=O)[C@H]1C(C)(C)O	UALIB-2273	52	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	CWIHNPXPFLNOKG-UTUOFQBUSA-N
C[C@@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)OC(=O)C1=C(C)C	UALIB-2274	53	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	CHEREMVBUUWOML-VXGBXAGGSA-N
C[C@@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)OC(=O)[C@@]1(C)C(C)=C	UALIB-2275	54	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	VRMAHNPFJHZSRY-IOASZLSFSA-N
C[C@@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)OC(=O)[C@H]1C(C)=C	UALIB-2276	55	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	NVLKXHUUVAYQDI-UPJWGTAASA-N
C[C@H]1C(C)C(=O)O[C@@H]1CO[Si](C)(C)C(C)(C)C	UALIB-2277	56	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	MKZONUUKOKANRS-KHUXNXPUSA-N
C[C@@H]1[C@@H](CO[Si](C)(C)C(C)(C)C)OC(=O)C1(C)C	UALIB-2278	57	Blazis, V.J. Synthetic approaches to acetomycin and related compounds. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=666439	SNSQLKFDCOCOJM-GHMZBOCLSA-N
