DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1495	C[C@]12CCC3(C[C@@]14O[C@H]4C[C@@H]2OC(=O)C1=CC=CC=C1)OCCO3	128a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C19H22O5/c1-17-7-8-18(21-9-10-22-18)12-19(17)15(24-19)11-14(17)23-16(20)13-5-3-2-4-6-13/h2-6,14-15H,7-12H2,1H3/t14-,15-,17+,19-/m0/s1	UNWALIZSRYGEBX-BVYOLEPJSA-N	UNWALIZSRYGEBX-BVYOLEPJSA-N	[H][C@]12C[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(C)CCC4(C[C@]13O2)OCCO4	TRUE
UALIB-1496	C[C@]12CCC3(C[C@]14O[C@@H]4C[C@@H]2OC(=O)C1=CC=CC=C1)OCCO3	128b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C19H22O5/c1-17-7-8-18(21-9-10-22-18)12-19(17)15(24-19)11-14(17)23-16(20)13-5-3-2-4-6-13/h2-6,14-15H,7-12H2,1H3/t14-,15+,17+,19+/m0/s1	UNWALIZSRYGEBX-BUIAKZPTSA-N	UNWALIZSRYGEBX-BUIAKZPTSA-N	[H][C@@]12C[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(C)CCC4(C[C@@]13O2)OCCO4	TRUE
UALIB-1497	C[C@]12CCC3(CC1=CC[C@@H]2OCOCC[Si](C)(C)C)OCCO3	127b	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H32O4Si/c1-17-7-8-18(21-9-10-22-18)13-15(17)5-6-16(17)20-14-19-11-12-23(2,3)4/h5,16H,6-14H2,1-4H3/t16-,17-/m0/s1	DUSQQSOELYAWBH-IRXDYDNUSA-N	DUSQQSOELYAWBH-IRXDYDNUSA-N	C[C@]12CCC3(CC1=CC[C@@H]2OCOCC[Si](C)(C)C)OCCO3	TRUE
UALIB-1498	C[C@]12CCC3(C[C@@]14O[C@H]4C[C@@H]2OCOCC[Si](C)(C)C)OCCO3	128c	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C18H32O5Si/c1-16-5-6-17(21-7-8-22-17)12-18(16)15(23-18)11-14(16)20-13-19-9-10-24(2,3)4/h14-15H,5-13H2,1-4H3/t14-,15-,16+,18-/m0/s1	LLCVLFDOLMWULV-CUSZFKRNSA-N	LLCVLFDOLMWULV-CUSZFKRNSA-N	[H][C@]12C[C@H](OCOCC[Si](C)(C)C)[C@@]3(C)CCC4(C[C@]13O2)OCCO4	TRUE
UALIB-1499	C[C@]12CCC(=O)C=C1[C@@H](O)C[C@@H]2OCOCC[Si](C)(C)C	131	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C16H28O4Si/c1-16-6-5-12(17)9-13(16)14(18)10-15(16)20-11-19-7-8-21(2,3)4/h9,14-15,18H,5-8,10-11H2,1-4H3/t14-,15-,16-/m0/s1	VNRIOHLXOADGGH-JYJNAYRXSA-N	VNRIOHLXOADGGH-JYJNAYRXSA-N	[H][C@]1(O)C[C@H](OCOCC[Si](C)(C)C)[C@@]2(C)CCC(=O)C=C12	TRUE
UALIB-1500	C[C@]12CCC(=O)C=C1C(=O)C[C@@H]2OCOCC[Si](C)(C)C	132	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C16H26O4Si/c1-16-6-5-12(17)9-13(16)14(18)10-15(16)20-11-19-7-8-21(2,3)4/h9,15H,5-8,10-11H2,1-4H3/t15-,16-/m0/s1	HSEPOHRXLKFYGY-HOTGVXAUSA-N	HSEPOHRXLKFYGY-HOTGVXAUSA-N	C[C@]12CCC(=O)C=C1C(=O)C[C@@H]2OCOCC[Si](C)(C)C	TRUE
UALIB-1501	CC(C)(C)[Si](O[C@H]1C[C@H](Br)C2=C(Br)C(=O)CC[C@@]21C)(C1=CC=CC=C1)C1=CC=CC=C1	135	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C26H30Br2O2Si/c1-25(2,3)31(18-11-7-5-8-12-18,19-13-9-6-10-14-19)30-22-17-20(27)23-24(28)21(29)15-16-26(22,23)4/h5-14,20,22H,15-17H2,1-4H3/t20-,22-,26+/m0/s1	AANBJRAMDYJZNV-WDZJFXIESA-N	AANBJRAMDYJZNV-WDZJFXIESA-N	CC(C)(C)[Si](O[C@H]1C[C@H](Br)C2=C(Br)C(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1502	CC(C)(C)[Si](O[C@H]1C[C@@H](Br)C2=CC(=O)CC[C@@]21C)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)(C)[Si](O[C@H]1C[C@H](Br)C2=CC(=O)CC[C@@]21C)(C1=CC=CC=C1)C1=CC=CC=C1	134 alpha and 134 beta	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C26H31BrO2Si/c2*1-25(2,3)30(20-11-7-5-8-12-20,21-13-9-6-10-14-21)29-24-18-23(27)22-17-19(28)15-16-26(22,24)4/h2*5-14,17,23-24H,15-16,18H2,1-4H3/t23-,24+,26+;23-,24-,26-/m10/s1	KICYZCPZCKDRMO-NQTGVYAHSA-N	KICYZCPZCKDRMO-NQTGVYAHSA-N	CC(C)(C)[Si](O[C@H]1C[C@H](Br)C2=CC(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)(C)[Si](O[C@H]1C[C@@H](Br)C2=CC(=O)CC[C@]12C)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1503	CC(C)(C)[Si](O[C@H]1CC(Br)=C2CC3(CC[C@@]21C)OCCO3)(C1=CC=CC=C1)C1=CC=CC=C1	136	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C28H35BrO3Si/c1-26(2,3)33(21-11-7-5-8-12-21,22-13-9-6-10-14-22)32-25-19-24(29)23-20-28(30-17-18-31-28)16-15-27(23,25)4/h5-14,25H,15-20H2,1-4H3/t25-,27-/m0/s1	NPBCUMRNJQFTPV-BDYUSTAISA-N	NPBCUMRNJQFTPV-BDYUSTAISA-N	CC(C)(C)[Si](O[C@H]1CC(Br)=C2CC3(CC[C@]12C)OCCO3)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1504	CC(C)(O)C1=C2CC3(CC[C@]2(C)[C@@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)C1)OCCO3	137	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C31H42O4Si/c1-28(2,3)36(23-13-9-7-10-14-23,24-15-11-8-12-16-24)35-27-21-25(29(4,5)32)26-22-31(33-19-20-34-31)18-17-30(26,27)6/h7-16,27,32H,17-22H2,1-6H3/t27-,30-/m0/s1	XRNFSTGITOUSNK-FIBWVYCGSA-N	XRNFSTGITOUSNK-FIBWVYCGSA-N	CC(C)(O)C1=C2CC3(CC[C@]2(C)[C@H](C1)O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)OCCO3	TRUE
UALIB-1505	CC(C)=C1C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12	138	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C29H36O2Si/c1-21(2)25-20-27(29(6)18-17-22(30)19-26(25)29)31-32(28(3,4)5,23-13-9-7-10-14-23)24-15-11-8-12-16-24/h7-16,19,27H,17-18,20H2,1-6H3/t27-,29-/m0/s1	PQWLBJKZDTYSFN-YTMVLYRLSA-N	PQWLBJKZDTYSFN-YTMVLYRLSA-N	CC(C)=C1C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12	TRUE
UALIB-1506	CC(C)[C@@H]1C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12.CC(C)[C@H]1C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12	139 + epimer	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C29H38O2Si/c2*1-21(2)25-20-27(29(6)18-17-22(30)19-26(25)29)31-32(28(3,4)5,23-13-9-7-10-14-23)24-15-11-8-12-16-24/h2*7-16,19,21,25,27H,17-18,20H2,1-6H3/t25-,27+,29+;25-,27-,29-/m10/s1	DIZYBLJFBFUIOQ-GAMZCYIJSA-N	DIZYBLJFBFUIOQ-GAMZCYIJSA-N	[H][C@]1(C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12)C(C)C.[H][C@@]1(C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)CCC(=O)C=C12)C(C)C	TRUE
UALIB-1507	CC(C)[C@@H]1C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)C=CC(=O)C=C12	140	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C29H36O2Si/c1-21(2)25-20-27(29(6)18-17-22(30)19-26(25)29)31-32(28(3,4)5,23-13-9-7-10-14-23)24-15-11-8-12-16-24/h7-19,21,25,27H,20H2,1-6H3/t25-,27-,29-/m0/s1	VETGUPMTMMASJV-RWPDHJIBSA-N	VETGUPMTMMASJV-RWPDHJIBSA-N	[H][C@]1(C[C@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@@]2(C)C=CC(=O)C=C12)C(C)C	TRUE
UALIB-1508	CC(=O)O[C@]1(C)[C@@H](O[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)C[C@@H](C(C)C)C2=CC(=O)C[C@H]21	141	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C31H40O4Si/c1-21(2)26-20-29(31(7,34-22(3)32)28-19-23(33)18-27(26)28)35-36(30(4,5)6,24-14-10-8-11-15-24)25-16-12-9-13-17-25/h8-18,21,26,28-29H,19-20H2,1-7H3/t26-,28+,29-,31-/m0/s1	BSYUEGNBSYGEPS-WZQFQANOSA-N	BSYUEGNBSYGEPS-WZQFQANOSA-N	[H][C@@]12CC(=O)C=C1[C@@]([H])(C[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)OC(C)=O)C(C)C	TRUE
UALIB-1509	CC1=C2CC(=O)C=C2CC[C@@H]1O	145	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C10H12O2/c1-6-9-5-8(11)4-7(9)2-3-10(6)12/h4,10,12H,2-3,5H2,1H3/t10-/m0/s1	HNAXWEGTNVMWKN-JTQLQIEISA-N	HNAXWEGTNVMWKN-JTQLQIEISA-N	CC1=C2CC(=O)C=C2CC[C@@H]1O	TRUE
UALIB-1510	CC(C)(C)[Si](O[C@H]1CCC2=CC(=O)C[C@H]2[C@]1(C)O)(C1=CC=CC=C1)C1=CC=CC=C1	146a	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C26H32O3Si/c1-25(2,3)30(21-11-7-5-8-12-21,22-13-9-6-10-14-22)29-24-16-15-19-17-20(27)18-23(19)26(24,4)28/h5-14,17,23-24,28H,15-16,18H2,1-4H3/t23-,24+,26+/m1/s1	HCZGCPYKPJSQLT-USZFVNFHSA-N	HCZGCPYKPJSQLT-USZFVNFHSA-N	[H][C@@]12CC(=O)C=C1CC[C@H](O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C)[C@@]2(C)O	TRUE
UALIB-1511	CC(C)(C)[Si](O[C@H]1CC[C@@]2(O)CC(=O)[C@@H]3[C@H]2[C@]13C)(C1=CC=CC=C1)C1=CC=CC=C1	147	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C26H32O3Si/c1-24(2,3)30(18-11-7-5-8-12-18,19-13-9-6-10-14-19)29-21-15-16-26(28)17-20(27)22-23(26)25(21,22)4/h5-14,21-23,28H,15-17H2,1-4H3/t21-,22+,23-,25+,26+/m0/s1	OORHSKLKJKQZLQ-RNOBHQARSA-N	OORHSKLKJKQZLQ-RNOBHQARSA-N	[H][C@]12C(=O)C[C@]3(O)CC[C@H](O[Si](C4=CC=CC=C4)(C4=CC=CC=C4)C(C)(C)C)[C@@]1(C)[C@]23[H]	TRUE
UALIB-1512	C[C@@]1(O)[C@@H](OCOCC[Si](C)(C)C)CC[C@@H]2C=C(O[Si](C)(C)C)C[C@H]21	150	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/C19H38O4Si2/c1-19(20)17-13-16(23-25(5,6)7)12-15(17)8-9-18(19)22-14-21-10-11-24(2,3)4/h12,15,17-18,20H,8-11,13-14H2,1-7H3/t15-,17-,18+,19+/m1/s1	QETOTRKUNACKCV-YSHGAJCASA-N	QETOTRKUNACKCV-YSHGAJCASA-N	[H][C@]12CC[C@H](OCOCC[Si](C)(C)C)[C@@](C)(O)[C@]1([H])CC(O[Si](C)(C)C)=C2	TRUE
UALIB-1513	C[C@@]1(O)[C@@H](O)CC[C@@H]2[C@@H](COCC3=CC=CC=C3)C(=O)C[C@H]21.C[C@@]1(O)[C@@H](O)CC[C@@H]2[C@H](COCC3=CC=CC=C3)C(=O)C[C@H]21	151 epimers	Kotian, P.L. Synthetic approaches to Tussilagone. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=761605	InChI=1S/2C18H24O4/c2*1-18(21)15-9-16(19)14(13(15)7-8-17(18)20)11-22-10-12-5-3-2-4-6-12/h2*2-6,13-15,17,20-21H,7-11H2,1H3/t13-,14+,15-,17+,18+;13-,14-,15-,17+,18+/m11/s1	LNCOBNTVCMMXMR-HPJWXDFISA-N	LNCOBNTVCMMXMR-HPJWXDFISA-N	[H][C@]12CC[C@H](O)[C@@](C)(O)[C@]1([H])CC(=O)[C@@H]2COCC1=CC=CC=C1.[H][C@]12CC[C@H](O)[C@@](C)(O)[C@]1([H])CC(=O)[C@H]2COCC1=CC=CC=C1	TRUE
